SALESORDERID,SALESORDERITEM,PRODUCTID,NETAMOUNT_x,QUANTITY,DELIVERYDATE,PRECIO_UNITARIO,CREATEDBY,CREATEDAT_x,NETAMOUNT_y,PRODUCTCATEGORY,CREATEDAT_y,WEIGHTUNIT,CURRENCY,PRICE,CREATEDAT
500000206,50,HB-1174,331.62,3,2019-01-02,110.54,6,2018-11-24,117535.25,HB,2018-10-03,KG,USD,379,2018-10-03
500000207,10,CC-1021,1001.0,3,2019-01-22,333.6666666666667,11,2018-11-24,54910.62,CC,2018-10-03,KG,USD,1144,2018-10-03
500000207,20,RC-1051,2186.62,4,2019-01-22,546.655,11,2018-11-24,54910.62,RC,2018-10-03,KG,USD,2499,2018-10-03
500000207,30,EB-1132,1662.5,7,2019-01-22,237.5,11,2018-11-24,54910.62,EB,2018-10-03,KG,USD,1900,2018-10-03
500000207,40,HB-1174,331.62,10,2019-01-22,33.162,11,2018-11-24,54910.62,HB,2018-10-03,KG,USD,379,2018-10-03
500000207,50,BX-1014,699.12,9,2019-01-22,77.68,11,2018-11-24,54910.62,BX,2018-10-03,KG,USD,799,2018-10-03
500000207,60,EB-1133,1968.75,9,2019-01-22,218.75,11,2018-11-24,54910.62,EB,2018-10-03,KG,USD,2250,2018-10-03
500000207,70,HB-1176,1049.12,4,2019-01-22,262.28,11,2018-11-24,54910.62,HB,2018-10-03,KG,USD,1199,2018-10-03
500000208,10,EB-1131,1312.5,3,2019-01-18,437.5,2,2018-11-25,64645.0,EB,2018-10-03,KG,USD,1500,2018-10-03
500000208,20,BX-1011,217.88,2,2019-01-18,108.94,2,2018-11-25,64645.0,BX,2018-10-03,KG,USD,249,2018-10-03
500000208,30,DB-1081,1311.62,10,2019-01-18,131.16199999999998,2,2018-11-25,64645.0,DB,2018-10-03,KG,USD,1499,2018-10-03
500000208,40,HB-1172,699.12,7,2019-01-18,99.87428571428572,2,2018-11-25,64645.0,HB,2018-10-03,KG,USD,799,2018-10-03
500000208,50,EB-1137,6912.5,6,2019-01-18,1152.0833333333333,2,2018-11-25,64645.0,EB,2018-10-03,KG,USD,7900,2018-10-03
500000208,60,HB-1175,786.62,1,2019-01-18,786.62,2,2018-11-25,64645.0,HB,2018-10-03,KG,USD,899,2018-10-03
500000209,10,RO-1003,630.88,7,2019-01-03,90.12571428571428,5,2018-11-26,81370.62,RO,2018-10-03,KG,USD,721,2018-10-03
500000209,20,EB-1136,4375.0,3,2019-01-03,1458.3333333333333,5,2018-11-26,81370.62,EB,2018-10-03,KG,USD,5000,2018-10-03
500000209,30,DB-1083,1049.12,6,2019-01-03,174.85333333333332,5,2018-11-26,81370.62,DB,2018-10-03,KG,USD,1199,2018-10-03
500000209,40,EB-1136,4375.0,6,2019-01-03,729.1666666666666,5,2018-11-26,81370.62,EB,2018-10-03,KG,USD,5000,2018-10-03
500000209,50,BX-1011,217.88,5,2019-01-03,43.576,5,2018-11-26,81370.62,BX,2018-10-03,KG,USD,249,2018-10-03
500000209,60,HB-1172,699.12,6,2019-01-03,116.52,5,2018-11-26,81370.62,HB,2018-10-03,KG,USD,799,2018-10-03
500000209,70,RO-1001,459.38,9,2019-01-03,51.04222222222222,5,2018-11-26,81370.62,RO,2018-10-03,KG,USD,525,2018-10-03
500000209,80,RC-1051,2186.62,10,2019-01-03,218.66199999999998,5,2018-11-26,81370.62,RC,2018-10-03,KG,USD,2499,2018-10-03
500000210,10,EB-1135,2625.0,3,2019-01-09,875.0,10,2018-11-28,55775.12,EB,2018-10-03,KG,USD,3000,2018-10-03
500000210,20,BX-1015,261.62,2,2019-01-09,130.81,10,2018-11-28,55775.12,BX,2018-10-03,KG,USD,299,2018-10-03
500000210,30,EB-1137,6912.5,4,2019-01-09,1728.125,10,2018-11-28,55775.12,EB,2018-10-03,KG,USD,7900,2018-10-03
500000210,40,CB-1163,252.0,8,2019-01-09,31.5,10,2018-11-28,55775.12,CB,2018-10-03,KG,USD,288,2018-10-03
500000210,50,BX-1016,279.12,7,2019-01-09,39.87428571428571,10,2018-11-28,55775.12,BX,2018-10-03,KG,USD,319,2018-10-03
500000210,60,CB-1163,252.0,7,2019-01-09,36.0,10,2018-11-28,55775.12,CB,2018-10-03,KG,USD,288,2018-10-03
500000210,70,RC-1055,1749.12,8,2019-01-09,218.64,10,2018-11-28,55775.12,RC,2018-10-03,KG,USD,1999,2018-10-03
500000211,10,RO-1001,459.38,9,2019-01-02,51.04222222222222,5,2018-11-30,36399.12,RO,2018-10-03,KG,USD,525,2018-10-03
500000211,20,BX-1011,217.88,10,2019-01-02,21.788,5,2018-11-30,36399.12,BX,2018-10-03,KG,USD,249,2018-10-03
500000211,30,BX-1016,279.12,9,2019-01-02,31.013333333333335,5,2018-11-30,36399.12,BX,2018-10-03,KG,USD,319,2018-10-03
500000211,40,HB-1172,699.12,7,2019-01-02,99.87428571428572,5,2018-11-30,36399.12,HB,2018-10-03,KG,USD,799,2018-10-03
500000211,50,EB-1132,1662.5,8,2019-01-02,207.8125,5,2018-11-30,36399.12,EB,2018-10-03,KG,USD,1900,2018-10-03
500000211,60,MB-1032,1136.62,3,2019-01-02,378.8733333333333,5,2018-11-30,36399.12,MB,2018-10-03,KG,USD,1299,2018-10-03
500000211,70,CB-1162,350.0,5,2019-01-02,70.0,5,2018-11-30,36399.12,CB,2018-10-03,KG,USD,400,2018-10-03
500000211,80,RO-1002,602.88,7,2019-01-02,86.12571428571428,5,2018-11-30,36399.12,RO,2018-10-03,KG,USD,689,2018-10-03
500000212,10,HB-1176,1049.12,4,2019-01-13,262.28,6,2018-12-01,45927.88,HB,2018-10-03,KG,USD,1199,2018-10-03
500000212,20,EB-1132,1662.5,7,2019-01-13,237.5,6,2018-12-01,45927.88,EB,2018-10-03,KG,USD,1900,2018-10-03
500000212,30,RC-1052,3499.12,4,2019-01-13,874.78,6,2018-12-01,45927.88,RC,2018-10-03,KG,USD,3999,2018-10-03
500000212,40,EB-1132,1662.5,1,2019-01-13,1662.5,6,2018-12-01,45927.88,EB,2018-10-03,KG,USD,1900,2018-10-03
500000212,50,RC-1054,4811.62,3,2019-01-13,1603.8733333333332,6,2018-12-01,45927.88,RC,2018-10-03,KG,USD,5499,2018-10-03
500000213,10,CC-1023,1190.88,2,2019-02-05,595.44,11,2018-12-01,60463.38,CC,2018-10-03,KG,USD,1361,2018-10-03
500000213,20,RC-1057,4374.12,8,2019-02-05,546.765,11,2018-12-01,60463.38,RC,2018-10-03,KG,USD,4999,2018-10-03
500000213,30,HB-1174,331.62,8,2019-02-05,41.4525,11,2018-12-01,60463.38,HB,2018-10-03,KG,USD,379,2018-10-03
500000213,40,CB-1163,252.0,3,2019-02-05,84.0,11,2018-12-01,60463.38,CB,2018-10-03,KG,USD,288,2018-10-03
500000213,50,MB-1034,2186.62,9,2019-02-05,242.95777777777778,11,2018-12-01,60463.38,MB,2018-10-03,KG,USD,2499,2018-10-03
500000214,10,EB-1134,4200.0,4,2019-02-03,1050.0,8,2018-12-01,68939.5,EB,2018-10-03,KG,USD,4800,2018-10-03
500000214,20,MB-1031,567.88,2,2019-02-03,283.94,8,2018-12-01,68939.5,MB,2018-10-03,KG,USD,649,2018-10-03
500000214,30,EB-1134,4200.0,6,2019-02-03,700.0,8,2018-12-01,68939.5,EB,2018-10-03,KG,USD,4800,2018-10-03
500000214,40,CC-1021,1001.0,9,2019-02-03,111.22222222222223,8,2018-12-01,68939.5,CC,2018-10-03,KG,USD,1144,2018-10-03
500000214,50,DB-1083,1049.12,2,2019-02-03,524.56,8,2018-12-01,68939.5,DB,2018-10-03,KG,USD,1199,2018-10-03
500000214,60,CC-1022,1050.0,9,2019-02-03,116.66666666666667,8,2018-12-01,68939.5,CC,2018-10-03,KG,USD,1200,2018-10-03
500000214,70,DB-1081,1311.62,4,2019-02-03,327.905,8,2018-12-01,68939.5,DB,2018-10-03,KG,USD,1499,2018-10-03
500000215,10,MB-1033,3499.12,4,2019-01-23,874.78,6,2018-12-03,78525.12,MB,2018-10-03,KG,USD,3999,2018-10-03
500000215,20,RO-1002,602.88,6,2019-01-23,100.48,6,2018-12-03,78525.12,RO,2018-10-03,KG,USD,689,2018-10-03
500000215,30,CB-1163,252.0,2,2019-01-23,126.0,6,2018-12-03,78525.12,CB,2018-10-03,KG,USD,288,2018-10-03
500000215,40,BX-1013,392.88,8,2019-01-23,49.11,6,2018-12-03,78525.12,BX,2018-10-03,KG,USD,449,2018-10-03
500000215,50,HB-1174,331.62,2,2019-01-23,165.81,6,2018-12-03,78525.12,HB,2018-10-03,KG,USD,379,2018-10-03
500000215,60,MB-1032,1136.62,7,2019-01-23,162.3742857142857,6,2018-12-03,78525.12,MB,2018-10-03,KG,USD,1299,2018-10-03
500000215,70,EB-1136,4375.0,5,2019-01-23,875.0,6,2018-12-03,78525.12,EB,2018-10-03,KG,USD,5000,2018-10-03
500000215,80,HB-1171,611.62,2,2019-01-23,305.81,6,2018-12-03,78525.12,HB,2018-10-03,KG,USD,699,2018-10-03
500000215,90,EB-1134,4200.0,4,2019-01-23,1050.0,6,2018-12-03,78525.12,EB,2018-10-03,KG,USD,4800,2018-10-03
500000215,100,MB-1034,2186.62,4,2019-01-23,546.655,6,2018-12-03,78525.12,MB,2018-10-03,KG,USD,2499,2018-10-03
500000216,10,EB-1137,6912.5,5,2019-01-15,1382.5,7,2018-12-05,73047.62,EB,2018-10-03,KG,USD,7900,2018-10-03
500000216,20,MB-1033,3499.12,3,2019-01-15,1166.3733333333332,7,2018-12-05,73047.62,MB,2018-10-03,KG,USD,3999,2018-10-03
500000216,30,DB-1082,1093.75,10,2019-01-15,109.375,7,2018-12-05,73047.62,DB,2018-10-03,KG,USD,1250,2018-10-03
500000216,40,BX-1016,279.12,3,2019-01-15,93.04,7,2018-12-05,73047.62,BX,2018-10-03,KG,USD,319,2018-10-03
500000216,50,RO-1002,602.88,5,2019-01-15,120.576,7,2018-12-05,73047.62,RO,2018-10-03,KG,USD,689,2018-10-03
500000216,60,HB-1171,611.62,7,2019-01-15,87.37428571428572,7,2018-12-05,73047.62,HB,2018-10-03,KG,USD,699,2018-10-03
500000216,70,BX-1013,392.88,5,2019-01-15,78.576,7,2018-12-05,73047.62,BX,2018-10-03,KG,USD,449,2018-10-03
500000216,80,RC-1056,2186.62,3,2019-01-15,728.8733333333333,7,2018-12-05,73047.62,RC,2018-10-03,KG,USD,2499,2018-10-03
500000216,90,BX-1013,392.88,1,2019-01-15,392.88,7,2018-12-05,73047.62,BX,2018-10-03,KG,USD,449,2018-10-03
500000217,10,MB-1031,567.88,5,2019-01-25,113.576,5,2018-12-07,69684.12,MB,2018-10-03,KG,USD,649,2018-10-03
500000217,20,HB-1175,786.62,6,2019-01-25,131.10333333333332,5,2018-12-07,69684.12,HB,2018-10-03,KG,USD,899,2018-10-03
500000217,30,EB-1135,2625.0,7,2019-01-25,375.0,5,2018-12-07,69684.12,EB,2018-10-03,KG,USD,3000,2018-10-03
500000217,40,EB-1136,4375.0,10,2019-01-25,437.5,5,2018-12-07,69684.12,EB,2018-10-03,KG,USD,5000,2018-10-03
500000218,10,MB-1031,567.88,2,2019-01-20,283.94,5,2018-12-07,67738.12,MB,2018-10-03,KG,USD,649,2018-10-03
500000218,20,RC-1057,4374.12,7,2019-01-20,624.8742857142857,5,2018-12-07,67738.12,RC,2018-10-03,KG,USD,4999,2018-10-03
500000218,30,EB-1134,4200.0,2,2019-01-20,2100.0,5,2018-12-07,67738.12,EB,2018-10-03,KG,USD,4800,2018-10-03
500000218,40,RC-1051,2186.62,5,2019-01-20,437.32399999999996,5,2018-12-07,67738.12,RC,2018-10-03,KG,USD,2499,2018-10-03
500000218,50,MB-1031,567.88,8,2019-01-20,70.985,5,2018-12-07,67738.12,MB,2018-10-03,KG,USD,649,2018-10-03
500000218,60,CC-1023,1190.88,4,2019-01-20,297.72,5,2018-12-07,67738.12,CC,2018-10-03,KG,USD,1361,2018-10-03
500000218,70,DB-1083,1049.12,7,2019-01-20,149.8742857142857,5,2018-12-07,67738.12,DB,2018-10-03,KG,USD,1199,2018-10-03
500000219,10,BX-1015,261.62,10,2019-01-19,26.162,1,2018-12-07,7862.75,BX,2018-10-03,KG,USD,299,2018-10-03
500000219,20,DB-1081,1311.62,4,2019-01-19,327.905,1,2018-12-07,7862.75,DB,2018-10-03,KG,USD,1499,2018-10-03
500000220,10,BX-1011,217.88,9,2019-01-28,24.20888888888889,11,2018-12-10,1960.88,BX,2018-10-03,KG,USD,249,2018-10-03
500000221,10,DB-1083,1049.12,4,2019-01-22,262.28,3,2018-12-11,67488.75,DB,2018-10-03,KG,USD,1199,2018-10-03
500000221,20,EB-1133,1968.75,5,2019-01-22,393.75,3,2018-12-11,67488.75,EB,2018-10-03,KG,USD,2250,2018-10-03
500000221,30,RC-1057,4374.12,6,2019-01-22,729.02,3,2018-12-11,67488.75,RC,2018-10-03,KG,USD,4999,2018-10-03
500000221,40,RO-1003,630.88,7,2019-01-22,90.12571428571428,3,2018-12-11,67488.75,RO,2018-10-03,KG,USD,721,2018-10-03
500000221,50,CC-1023,1190.88,3,2019-01-22,396.96000000000004,3,2018-12-11,67488.75,CC,2018-10-03,KG,USD,1361,2018-10-03
500000221,60,BX-1012,349.12,8,2019-01-22,43.64,3,2018-12-11,67488.75,BX,2018-10-03,KG,USD,399,2018-10-03
500000221,70,MB-1031,567.88,3,2019-01-22,189.29333333333332,3,2018-12-11,67488.75,MB,2018-10-03,KG,USD,649,2018-10-03
500000221,80,CC-1021,1001.0,10,2019-01-22,100.1,3,2018-12-11,67488.75,CC,2018-10-03,KG,USD,1144,2018-10-03
500000221,90,HB-1173,567.88,2,2019-01-22,283.94,3,2018-12-11,67488.75,HB,2018-10-03,KG,USD,649,2018-10-03
500000221,100,CC-1023,1190.88,3,2019-01-22,396.96000000000004,3,2018-12-11,67488.75,CC,2018-10-03,KG,USD,1361,2018-10-03
500000222,10,EB-1136,4375.0,10,2019-01-17,437.5,5,2018-12-13,136871.0,EB,2018-10-03,KG,USD,5000,2018-10-03
500000222,20,RO-1003,630.88,9,2019-01-17,70.09777777777778,5,2018-12-13,136871.0,RO,2018-10-03,KG,USD,721,2018-10-03
500000222,30,BX-1013,392.88,3,2019-01-17,130.96,5,2018-12-13,136871.0,BX,2018-10-03,KG,USD,449,2018-10-03
500000222,40,MB-1031,567.88,3,2019-01-17,189.29333333333332,5,2018-12-13,136871.0,MB,2018-10-03,KG,USD,649,2018-10-03
500000222,50,BX-1012,349.12,7,2019-01-17,49.87428571428571,5,2018-12-13,136871.0,BX,2018-10-03,KG,USD,399,2018-10-03
500000222,60,RC-1051,2186.62,3,2019-01-17,728.8733333333333,5,2018-12-13,136871.0,RC,2018-10-03,KG,USD,2499,2018-10-03
500000222,70,RC-1052,3499.12,10,2019-01-17,349.912,5,2018-12-13,136871.0,RC,2018-10-03,KG,USD,3999,2018-10-03
500000222,80,EB-1136,4375.0,4,2019-01-17,1093.75,5,2018-12-13,136871.0,EB,2018-10-03,KG,USD,5000,2018-10-03
500000222,90,CC-1023,1190.88,1,2019-01-17,1190.88,5,2018-12-13,136871.0,CC,2018-10-03,KG,USD,1361,2018-10-03
500000222,100,EB-1136,4375.0,5,2019-01-17,875.0,5,2018-12-13,136871.0,EB,2018-10-03,KG,USD,5000,2018-10-03
500000223,10,RO-1003,630.88,8,2019-01-19,78.86,4,2018-12-15,28941.5,RO,2018-10-03,KG,USD,721,2018-10-03
500000223,20,RC-1054,4811.62,1,2019-01-19,4811.62,4,2018-12-15,28941.5,RC,2018-10-03,KG,USD,5499,2018-10-03
500000223,30,HB-1173,567.88,5,2019-01-19,113.576,4,2018-12-15,28941.5,HB,2018-10-03,KG,USD,649,2018-10-03
500000223,40,RC-1054,4811.62,3,2019-01-19,1603.8733333333332,4,2018-12-15,28941.5,RC,2018-10-03,KG,USD,5499,2018-10-03
500000223,50,RO-1002,602.88,3,2019-01-19,200.96,4,2018-12-15,28941.5,RO,2018-10-03,KG,USD,689,2018-10-03
500000224,10,BX-1011,217.88,5,2019-01-22,43.576,2,2018-12-16,22420.12,BX,2018-10-03,KG,USD,249,2018-10-03
500000224,20,HB-1171,611.62,5,2019-01-22,122.324,2,2018-12-16,22420.12,HB,2018-10-03,KG,USD,699,2018-10-03
500000224,30,RC-1052,3499.12,3,2019-01-22,1166.3733333333332,2,2018-12-16,22420.12,RC,2018-10-03,KG,USD,3999,2018-10-03
500000224,40,BX-1014,699.12,3,2019-01-22,233.04,2,2018-12-16,22420.12,BX,2018-10-03,KG,USD,799,2018-10-03
500000224,50,RO-1003,630.88,9,2019-01-22,70.09777777777778,2,2018-12-16,22420.12,RO,2018-10-03,KG,USD,721,2018-10-03
500000225,10,RO-1002,602.88,1,2019-01-27,602.88,3,2018-12-19,98973.0,RO,2018-10-03,KG,USD,689,2018-10-03
500000225,20,RC-1055,1749.12,8,2019-01-27,218.64,3,2018-12-19,98973.0,RC,2018-10-03,KG,USD,1999,2018-10-03
500000225,30,CB-1163,252.0,7,2019-01-27,36.0,3,2018-12-19,98973.0,CB,2018-10-03,KG,USD,288,2018-10-03
500000225,40,RC-1055,1749.12,3,2019-01-27,583.04,3,2018-12-19,98973.0,RC,2018-10-03,KG,USD,1999,2018-10-03
500000225,50,RO-1003,630.88,4,2019-01-27,157.72,3,2018-12-19,98973.0,RO,2018-10-03,KG,USD,721,2018-10-03
500000225,60,BX-1016,279.12,7,2019-01-27,39.87428571428571,3,2018-12-19,98973.0,BX,2018-10-03,KG,USD,319,2018-10-03
500000225,70,CC-1021,1001.0,5,2019-01-27,200.2,3,2018-12-19,98973.0,CC,2018-10-03,KG,USD,1144,2018-10-03
500000225,80,BX-1014,699.12,10,2019-01-27,69.912,3,2018-12-19,98973.0,BX,2018-10-03,KG,USD,799,2018-10-03
500000225,90,EB-1134,4200.0,7,2019-01-27,600.0,3,2018-12-19,98973.0,EB,2018-10-03,KG,USD,4800,2018-10-03
500000225,100,MB-1033,3499.12,9,2019-01-27,388.7911111111111,3,2018-12-19,98973.0,MB,2018-10-03,KG,USD,3999,2018-10-03
500000226,10,EB-1132,1662.5,3,2019-02-19,554.1666666666666,6,2018-12-21,8787.62,EB,2018-10-03,KG,USD,1900,2018-10-03
500000226,20,HB-1173,567.88,6,2019-02-19,94.64666666666666,6,2018-12-21,8787.62,HB,2018-10-03,KG,USD,649,2018-10-03
500000226,30,BX-1013,392.88,1,2019-02-19,392.88,6,2018-12-21,8787.62,BX,2018-10-03,KG,USD,449,2018-10-03
500000227,10,CC-1022,1050.0,8,2019-01-25,131.25,5,2018-12-23,8400.0,CC,2018-10-03,KG,USD,1200,2018-10-03
500000228,10,HB-1174,331.62,4,2019-02-12,82.905,3,2018-12-24,54068.88,HB,2018-10-03,KG,USD,379,2018-10-03
500000228,20,RC-1055,1749.12,8,2019-02-12,218.64,3,2018-12-24,54068.88,RC,2018-10-03,KG,USD,1999,2018-10-03
500000228,30,RC-1052,3499.12,6,2019-02-12,583.1866666666666,3,2018-12-24,54068.88,RC,2018-10-03,KG,USD,3999,2018-10-03
500000228,40,DB-1083,1049.12,9,2019-02-12,116.56888888888888,3,2018-12-24,54068.88,DB,2018-10-03,KG,USD,1199,2018-10-03
500000228,50,EB-1132,1662.5,5,2019-02-12,332.5,3,2018-12-24,54068.88,EB,2018-10-03,KG,USD,1900,2018-10-03
500000229,10,BX-1015,261.62,2,2019-02-09,130.81,4,2018-12-25,1186.5,BX,2018-10-03,KG,USD,299,2018-10-03
500000229,20,HB-1174,331.62,2,2019-02-09,165.81,4,2018-12-25,1186.5,HB,2018-10-03,KG,USD,379,2018-10-03
500000230,10,CC-1021,1001.0,5,2019-01-28,200.2,4,2018-12-27,57835.75,CC,2018-10-03,KG,USD,1144,2018-10-03
500000230,20,BX-1011,217.88,8,2019-01-28,27.235,4,2018-12-27,57835.75,BX,2018-10-03,KG,USD,249,2018-10-03
500000230,30,RC-1052,3499.12,6,2019-01-28,583.1866666666666,4,2018-12-27,57835.75,RC,2018-10-03,KG,USD,3999,2018-10-03
500000230,40,HB-1175,786.62,8,2019-01-28,98.3275,4,2018-12-27,57835.75,HB,2018-10-03,KG,USD,899,2018-10-03
500000230,50,EB-1136,4375.0,4,2019-01-28,1093.75,4,2018-12-27,57835.75,EB,2018-10-03,KG,USD,5000,2018-10-03
500000230,60,CC-1022,1050.0,6,2019-01-28,175.0,4,2018-12-27,57835.75,CC,2018-10-03,KG,USD,1200,2018-10-03
500000231,10,HB-1174,331.62,1,2019-02-13,331.62,6,2018-12-30,47205.38,HB,2018-10-03,KG,USD,379,2018-10-03
500000231,20,HB-1171,611.62,10,2019-02-13,61.162,6,2018-12-30,47205.38,HB,2018-10-03,KG,USD,699,2018-10-03
500000231,30,MB-1032,1136.62,4,2019-02-13,284.155,6,2018-12-30,47205.38,MB,2018-10-03,KG,USD,1299,2018-10-03
500000231,40,BX-1012,349.12,1,2019-02-13,349.12,6,2018-12-30,47205.38,BX,2018-10-03,KG,USD,399,2018-10-03
500000231,50,HB-1176,1049.12,10,2019-02-13,104.91199999999999,6,2018-12-30,47205.38,HB,2018-10-03,KG,USD,1199,2018-10-03
500000231,60,HB-1171,611.62,2,2019-02-13,305.81,6,2018-12-30,47205.38,HB,2018-10-03,KG,USD,699,2018-10-03
500000231,70,RC-1055,1749.12,3,2019-02-13,583.04,6,2018-12-30,47205.38,RC,2018-10-03,KG,USD,1999,2018-10-03
500000231,80,CC-1023,1190.88,10,2019-02-13,119.08800000000001,6,2018-12-30,47205.38,CC,2018-10-03,KG,USD,1361,2018-10-03
500000231,90,HB-1172,699.12,10,2019-02-13,69.912,6,2018-12-30,47205.38,HB,2018-10-03,KG,USD,799,2018-10-03
500000232,10,HB-1173,567.88,8,2019-02-02,70.985,2,2019-01-02,37948.75,HB,2018-10-03,KG,USD,649,2018-10-03
500000232,20,MB-1032,1136.62,1,2019-02-02,1136.62,2,2019-01-02,37948.75,MB,2018-10-03,KG,USD,1299,2018-10-03
500000232,30,BX-1013,392.88,6,2019-02-02,65.48,2,2019-01-02,37948.75,BX,2018-10-03,KG,USD,449,2018-10-03
500000232,40,EB-1135,2625.0,2,2019-02-02,1312.5,2,2019-01-02,37948.75,EB,2018-10-03,KG,USD,3000,2018-10-03
500000232,50,RO-1002,602.88,8,2019-02-02,75.36,2,2019-01-02,37948.75,RO,2018-10-03,KG,USD,689,2018-10-03
500000232,60,CB-1163,252.0,1,2019-02-02,252.0,2,2019-01-02,37948.75,CB,2018-10-03,KG,USD,288,2018-10-03
500000232,70,HB-1174,331.62,10,2019-02-02,33.162,2,2019-01-02,37948.75,HB,2018-10-03,KG,USD,379,2018-10-03
500000232,80,HB-1171,611.62,2,2019-02-02,305.81,2,2019-01-02,37948.75,HB,2018-10-03,KG,USD,699,2018-10-03
500000232,90,CC-1023,1190.88,5,2019-02-02,238.17600000000002,2,2019-01-02,37948.75,CC,2018-10-03,KG,USD,1361,2018-10-03
500000232,100,MB-1032,1136.62,8,2019-02-02,142.0775,2,2019-01-02,37948.75,MB,2018-10-03,KG,USD,1299,2018-10-03
500000233,10,CB-1161,349.12,7,2019-02-18,49.87428571428571,5,2019-01-04,11231.5,CB,2018-10-03,KG,USD,399,2018-10-03
500000233,20,RO-1002,602.88,5,2019-02-18,120.576,5,2019-01-04,11231.5,RO,2018-10-03,KG,USD,689,2018-10-03
500000233,30,HB-1175,786.62,2,2019-02-18,393.31,5,2019-01-04,11231.5,HB,2018-10-03,KG,USD,899,2018-10-03
500000233,40,EB-1134,4200.0,1,2019-02-18,4200.0,5,2019-01-04,11231.5,EB,2018-10-03,KG,USD,4800,2018-10-03
500000234,10,EB-1136,4375.0,5,2019-02-13,875.0,1,2019-01-05,45402.88,EB,2018-10-03,KG,USD,5000,2018-10-03
500000234,20,CB-1161,349.12,2,2019-02-13,174.56,1,2019-01-05,45402.88,CB,2018-10-03,KG,USD,399,2018-10-03
500000234,30,CB-1163,252.0,3,2019-02-13,84.0,1,2019-01-05,45402.88,CB,2018-10-03,KG,USD,288,2018-10-03
500000234,40,CC-1023,1190.88,1,2019-02-13,1190.88,1,2019-01-05,45402.88,CC,2018-10-03,KG,USD,1361,2018-10-03
500000234,50,HB-1174,331.62,6,2019-02-13,55.27,1,2019-01-05,45402.88,HB,2018-10-03,KG,USD,379,2018-10-03
500000234,60,MB-1031,567.88,4,2019-02-13,141.97,1,2019-01-05,45402.88,MB,2018-10-03,KG,USD,649,2018-10-03
500000234,70,RC-1054,4811.62,2,2019-02-13,2405.81,1,2019-01-05,45402.88,RC,2018-10-03,KG,USD,5499,2018-10-03
500000234,80,RC-1052,3499.12,2,2019-02-13,1749.56,1,2019-01-05,45402.88,RC,2018-10-03,KG,USD,3999,2018-10-03
500000235,10,CC-1021,1001.0,5,2019-02-18,200.2,8,2019-01-06,65583.0,CC,2018-10-03,KG,USD,1144,2018-10-03
500000235,20,BX-1015,261.62,5,2019-02-18,52.324,8,2019-01-06,65583.0,BX,2018-10-03,KG,USD,299,2018-10-03
500000235,30,BX-1013,392.88,5,2019-02-18,78.576,8,2019-01-06,65583.0,BX,2018-10-03,KG,USD,449,2018-10-03
500000235,40,BX-1011,217.88,4,2019-02-18,54.47,8,2019-01-06,65583.0,BX,2018-10-03,KG,USD,249,2018-10-03
500000235,50,EB-1137,6912.5,6,2019-02-18,1152.0833333333333,8,2019-01-06,65583.0,EB,2018-10-03,KG,USD,7900,2018-10-03
500000235,60,MB-1031,567.88,4,2019-02-18,141.97,8,2019-01-06,65583.0,MB,2018-10-03,KG,USD,649,2018-10-03
500000235,70,EB-1131,1312.5,8,2019-02-18,164.0625,8,2019-01-06,65583.0,EB,2018-10-03,KG,USD,1500,2018-10-03
500000235,80,DB-1082,1093.75,2,2019-02-18,546.875,8,2019-01-06,65583.0,DB,2018-10-03,KG,USD,1250,2018-10-03
500000236,10,DB-1081,1311.62,4,2019-03-04,327.905,1,2019-01-09,66974.25,DB,2018-10-03,KG,USD,1499,2018-10-03
500000236,20,DB-1081,1311.62,6,2019-03-04,218.60333333333332,1,2019-01-09,66974.25,DB,2018-10-03,KG,USD,1499,2018-10-03
500000236,30,CC-1022,1050.0,1,2019-03-04,1050.0,1,2019-01-09,66974.25,CC,2018-10-03,KG,USD,1200,2018-10-03
500000236,40,EB-1135,2625.0,1,2019-03-04,2625.0,1,2019-01-09,66974.25,EB,2018-10-03,KG,USD,3000,2018-10-03
500000236,50,RC-1053,4024.12,5,2019-03-04,804.824,1,2019-01-09,66974.25,RC,2018-10-03,KG,USD,4599,2018-10-03
500000236,60,RO-1003,630.88,9,2019-03-04,70.09777777777778,1,2019-01-09,66974.25,RO,2018-10-03,KG,USD,721,2018-10-03
500000236,70,RO-1001,459.38,9,2019-03-04,51.04222222222222,1,2019-01-09,66974.25,RO,2018-10-03,KG,USD,525,2018-10-03
500000236,80,EB-1136,4375.0,4,2019-03-04,1093.75,1,2019-01-09,66974.25,EB,2018-10-03,KG,USD,5000,2018-10-03
500000236,90,BX-1013,392.88,7,2019-03-04,56.12571428571429,1,2019-01-09,66974.25,BX,2018-10-03,KG,USD,449,2018-10-03
500000237,10,BX-1012,349.12,3,2019-02-11,116.37333333333333,2,2019-01-11,30783.38,BX,2018-10-03,KG,USD,399,2018-10-03
500000237,20,RC-1055,1749.12,5,2019-02-11,349.82399999999996,2,2019-01-11,30783.38,RC,2018-10-03,KG,USD,1999,2018-10-03
500000237,30,RC-1057,4374.12,3,2019-02-11,1458.04,2,2019-01-11,30783.38,RC,2018-10-03,KG,USD,4999,2018-10-03
500000237,40,HB-1173,567.88,8,2019-02-11,70.985,2,2019-01-11,30783.38,HB,2018-10-03,KG,USD,649,2018-10-03
