PRODUCTID,PRICE_UNITARIO,QUANTITY,DELIVERYDATE,ANIO,DIA,INGRESO_TOTAL,PRODCATEGORYID,SEMANA,DIA_SEMANA_Monday,DIA_SEMANA_Saturday,DIA_SEMANA_Sunday,DIA_SEMANA_Thursday,DIA_SEMANA_Tuesday,DIA_SEMANA_Wednesday,MES_10,MES_11,MES_12,MES_2,MES_3,MES_4,MES_5,MES_6,MES_7,MES_8,MES_9,SHORT_DESCR_CAT_Cruiser,SHORT_DESCR_CAT_Cyclo-cross Bike,SHORT_DESCR_CAT_Downhill Bike,SHORT_DESCR_CAT_Hybrid Bike,SHORT_DESCR_CAT_Mountain Bike,SHORT_DESCR_CAT_Racing Bike,SHORT_DESCR_CAT_Road Bike,SHORT_DESCR_CAT_eBike
RC-1052,1.138478060877753,-0.18384717726036204,2018-12-03,2018,3,0.7416762418516621,RC,2018-12-03,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
MB-1032,-0.3313759578792488,0.51008044729507,2018-12-03,2018,3,-0.11782170233743813,MB,2018-12-03,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CC-1023,-0.2976237544855695,1.5509718841282178,2018-12-03,2018,3,0.2382920578810691,CC,2018-12-03,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
EB-1132,-0.004197341111486536,0.51008044729507,2018-12-03,2018,3,0.21385210533120477,EB,2018-12-03,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
EB-1131,-0.22195349203844977,-1.571702426371226,2018-12-04,2018,4,-0.7164428626958896,EB,2018-12-03,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
CB-1161,-0.8213272974649161,0.16311663501735396,2018-12-04,2018,4,-0.6459611930843454,CB,2018-12-03,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
RC-1055,0.04969730624293687,-0.877774801815794,2018-12-04,2018,4,-0.3619058736096317,RC,2018-12-03,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BX-1013,-0.7941077785990457,-1.571702426371226,2018-12-04,2018,4,-0.799302185695591,BX,2018-12-03,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
EB-1135,0.5946320739376624,-1.571702426371226,2018-12-04,2018,4,-0.5981850277771912,EB,2018-12-03,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
EB-1131,-0.22195349203844977,0.51008044729507,2018-12-04,2018,4,-0.006895853183698994,EB,2018-12-03,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
CB-1161,-0.8213272974649161,1.204008071850502,2018-12-04,2018,4,-0.5515914408192241,CB,2018-12-03,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
BX-1013,-0.7941077785990457,0.857044259572786,2018-12-04,2018,4,-0.5515126022626116,BX,2018-12-03,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MB-1033,1.138478060877753,1.5509718841282178,2018-12-04,2018,4,2.318053181317912,MB,2018-12-03,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
CB-1163,-0.8817546293471484,0.16311663501735396,2018-12-19,2018,19,-0.6984676717882474,CB,2018-12-17,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
RC-1051,0.3218924949016409,0.51008044729507,2018-12-19,2018,19,0.5444221732072732,RC,2018-12-17,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
CC-1023,-0.2976237544855695,1.204008071850502,2018-12-19,2018,19,0.13099278233150338,CC,2018-12-17,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
MB-1034,0.3218924949016409,0.16311663501735396,2018-12-19,2018,19,0.3474046202327215,MB,2018-12-17,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
RO-1003,-0.6460335959687107,0.16311663501735396,2019-01-02,2019,2,-0.4936451017090618,RO,2018-12-31,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
RO-1001,-0.7527341099229227,-0.18384717726036204,2019-01-02,2019,2,-0.6277494865068658,RO,2018-12-31,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
HB-1175,-0.5491321088062121,-1.571702426371226,2018-12-17,2018,17,-0.7638248352199815,HB,2018-12-17,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
BX-1016,-0.8648785276503087,-0.877774801815794,2018-12-17,2018,17,-0.7592521989364585,BX,2018-12-17,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BX-1013,-0.7941077785990457,-0.877774801815794,2018-12-17,2018,17,-0.7285051618575968,BX,2018-12-17,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BX-1015,-0.8757663351966569,1.204008071850502,2018-12-15,2018,15,-0.6225461417704431,BX,2018-12-10,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MB-1032,-0.3313759578792488,-1.571702426371226,2018-12-15,2018,15,-0.7322894125749952,MB,2018-12-10,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
BX-1011,-0.9029858540625273,-0.877774801815794,2018-12-27,2018,27,-0.7758082958250763,BX,2018-12-24,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BX-1014,-0.6035711465379529,1.5509718841282178,2018-12-27,2018,27,-0.20478063028098772,BX,2018-12-24,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BX-1015,-0.8757663351966569,1.204008071850502,2018-12-23,2018,23,-0.6225461417704431,BX,2018-12-17,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RO-1003,-0.6460335959687107,-1.22473861409351,2018-12-23,2018,23,-0.7210154989794126,RO,2018-12-17,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CB-1162,-0.8207829070875987,1.204008071850502,2018-12-23,2018,23,-0.5508818938097119,CB,2018-12-17,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
EB-1131,-0.22195349203844977,0.857044259572786,2018-12-23,2018,23,0.11136198173499945,EB,2018-12-17,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
RO-1003,-0.6460335959687107,-1.22473861409351,2018-12-23,2018,23,-0.7210154989794126,RO,2018-12-17,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BX-1016,-0.8648785276503087,-0.18384717726036204,2018-12-23,2018,23,-0.7089531998177054,BX,2018-12-17,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HB-1171,-0.6580101842696937,0.51008044729507,2018-12-23,2018,23,-0.44894364010979376,HB,2018-12-17,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
BX-1011,-0.9029858540625273,-1.22473861409351,2018-12-23,2018,23,-0.7954390964215802,BX,2018-12-17,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CC-1021,-0.41575646636344704,0.51008044729507,2019-01-01,2019,1,-0.20336153626196335,CC,2018-12-31,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
EB-1137,3.262144922792962,1.5509718841282178,2019-01-01,2019,1,5.393545274770196,EB,2018-12-31,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
RC-1052,1.138478060877753,-0.18384717726036204,2019-01-01,2019,1,0.7416762418516621,RC,2018-12-31,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
MB-1033,1.138478060877753,0.857044259572786,2019-01-01,2019,1,1.6875024055314123,MB,2018-12-31,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
HB-1173,-0.6852297031355641,-1.22473861409351,2019-01-01,2019,1,-0.7323682511316076,HB,2018-12-31,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
RC-1054,1.955063626853865,-0.530810989538078,2019-01-14,2019,14,0.8994321936332058,RC,2019-01-14,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
EB-1134,1.5745347531089968,-0.530810989538078,2019-01-14,2019,14,0.6789995893447519,EB,2019-01-14,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
RC-1055,0.04969730624293687,1.5509718841282178,2019-01-14,2019,14,0.7412820490685998,RC,2019-01-14,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
HB-1175,-0.5491321088062121,-0.18384717726036204,2019-01-14,2019,14,-0.4803213856415551,HB,2019-01-14,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
DB-1083,-0.38581499561098964,-0.877774801815794,2019-01-14,2019,14,-0.5511184094795493,DB,2019-01-14,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
CB-1163,-0.8817546293471484,-0.18384717726036204,2019-01-14,2019,14,-0.7211731760926375,CB,2019-01-14,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
BX-1014,-0.6035711465379529,-0.18384717726036204,2019-01-14,2019,14,-0.519740663947788,BX,2019-01-14,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RC-1056,0.3218924949016409,-0.877774801815794,2019-01-14,2019,14,-0.24364803869093327,RC,2019-01-14,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
HB-1176,-0.38581499561098964,0.51008044729507,2019-01-15,2019,15,-0.17300869196616406,HB,2019-01-14,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
EB-1136,1.6834128285724785,-0.877774801815794,2018-12-21,2018,21,0.3478776515723963,EB,2018-12-17,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
EB-1131,-0.22195349203844977,0.857044259572786,2018-12-21,2018,21,0.11136198173499945,EB,2018-12-17,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
EB-1137,3.262144922792962,-0.877774801815794,2018-12-21,2018,21,1.0337730941008474,EB,2018-12-17,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
EB-1131,-0.22195349203844977,0.51008044729507,2018-12-21,2018,21,-0.006895853183698994,EB,2018-12-17,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
DB-1082,-0.3580510863678018,-0.530810989538078,2018-12-21,2018,21,-0.44050791455225996,DB,2018-12-17,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
RO-1002,-0.6634540880428678,-0.530810989538078,2018-12-21,2018,21,-0.6174216355906328,RO,2018-12-17,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
MB-1034,0.3218924949016409,-1.571702426371226,2018-12-21,2018,21,-0.6376831446400365,MB,2018-12-17,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
