PRODUCTID,PRICE_UNITARIO,QUANTITY,DELIVERYDATE,PRICE,ANIO,MES,DIA,INGRESO_TOTAL,PRODCATEGORYID,SHORT_DESCR_CAT,SEMANA,DIA_SEMANA,QUANTITY_LAG_1,QUANTITY_LAG_7,QUANTITY_ROLLING_3,QUANTITY_ROLLING_7
HB-1173,649,6,2019-04-28,649,2019,4,28,3894,HB,Hybrid Bike,2019-04-22,Sunday,1.0,6.0,3.3333333333333335,3.857142857142857
HB-1173,649,7,2019-04-28,649,2019,4,28,4543,HB,Hybrid Bike,2019-04-22,Sunday,6.0,4.0,4.666666666666667,4.285714285714286
HB-1173,649,8,2019-05-10,649,2019,5,10,5192,HB,Hybrid Bike,2019-05-06,Friday,7.0,1.0,7.0,5.285714285714286
HB-1173,649,7,2019-05-11,649,2019,5,11,4543,HB,Hybrid Bike,2019-05-06,Saturday,8.0,7.0,7.333333333333333,5.285714285714286
HB-1173,649,6,2019-05-13,649,2019,5,13,3894,HB,Hybrid Bike,2019-05-13,Monday,7.0,5.0,7.0,5.428571428571429
HB-1173,649,7,2019-05-31,649,2019,5,31,4543,HB,Hybrid Bike,2019-05-27,Friday,6.0,3.0,6.666666666666667,6.0
HB-1173,649,10,2019-06-13,649,2019,6,13,6490,HB,Hybrid Bike,2019-06-10,Thursday,7.0,1.0,7.666666666666667,7.285714285714286
HB-1173,649,7,2019-06-17,649,2019,6,17,4543,HB,Hybrid Bike,2019-06-17,Monday,10.0,6.0,8.0,7.428571428571429
HB-1174,379,9,2018-03-05,379,2018,3,5,3411,HB,Hybrid Bike,2018-03-05,Monday,0.0,0.0,0.0,0.0
HB-1174,379,7,2018-03-25,379,2018,3,25,2653,HB,Hybrid Bike,2018-03-19,Sunday,9.0,0.0,0.0,0.0
HB-1174,379,1,2018-04-11,379,2018,4,11,379,HB,Hybrid Bike,2018-04-09,Wednesday,7.0,0.0,5.666666666666667,0.0
HB-1174,379,5,2018-04-19,379,2018,4,19,1895,HB,Hybrid Bike,2018-04-16,Thursday,1.0,0.0,4.333333333333333,0.0
HB-1174,379,4,2018-05-01,379,2018,5,1,1516,HB,Hybrid Bike,2018-04-30,Tuesday,5.0,0.0,3.3333333333333335,0.0
HB-1174,379,6,2018-05-08,379,2018,5,8,2274,HB,Hybrid Bike,2018-05-07,Tuesday,4.0,0.0,5.0,0.0
HB-1174,379,9,2018-05-28,379,2018,5,28,3411,HB,Hybrid Bike,2018-05-28,Monday,6.0,0.0,6.333333333333333,5.857142857142857
HB-1174,379,8,2018-06-04,379,2018,6,4,3032,HB,Hybrid Bike,2018-06-04,Monday,9.0,9.0,7.666666666666667,5.714285714285714
HB-1174,379,10,2018-06-12,379,2018,6,12,3790,HB,Hybrid Bike,2018-06-11,Tuesday,8.0,7.0,9.0,6.142857142857143
HB-1174,379,10,2018-06-17,379,2018,6,17,3790,HB,Hybrid Bike,2018-06-11,Sunday,10.0,1.0,9.333333333333334,7.428571428571429
HB-1174,379,10,2018-06-18,379,2018,6,18,3790,HB,Hybrid Bike,2018-06-18,Monday,10.0,5.0,10.0,8.142857142857142
HB-1174,379,1,2018-07-29,379,2018,7,29,379,HB,Hybrid Bike,2018-07-23,Sunday,10.0,4.0,7.0,7.714285714285714
HB-1174,379,7,2018-08-10,379,2018,8,10,2653,HB,Hybrid Bike,2018-08-06,Friday,1.0,6.0,6.0,7.857142857142857
HB-1174,379,10,2018-08-11,379,2018,8,11,3790,HB,Hybrid Bike,2018-08-06,Saturday,7.0,9.0,6.0,8.0
HB-1174,379,1,2018-09-21,379,2018,9,21,379,HB,Hybrid Bike,2018-09-17,Friday,10.0,8.0,6.0,7.0
HB-1174,379,2,2018-10-07,379,2018,10,7,758,HB,Hybrid Bike,2018-10-01,Sunday,1.0,10.0,4.333333333333333,5.857142857142857
HB-1174,379,4,2018-10-10,379,2018,10,10,1516,HB,Hybrid Bike,2018-10-08,Wednesday,2.0,10.0,2.3333333333333335,5.0
HB-1174,379,6,2018-10-13,379,2018,10,13,2274,HB,Hybrid Bike,2018-10-08,Saturday,4.0,10.0,4.0,4.428571428571429
HB-1174,379,7,2018-10-13,379,2018,10,13,2653,HB,Hybrid Bike,2018-10-08,Saturday,6.0,1.0,5.666666666666667,5.285714285714286
HB-1174,379,5,2018-10-13,379,2018,10,13,1895,HB,Hybrid Bike,2018-10-08,Saturday,7.0,7.0,6.0,5.0
HB-1174,379,4,2018-10-16,379,2018,10,16,1516,HB,Hybrid Bike,2018-10-15,Tuesday,5.0,10.0,5.333333333333333,4.142857142857143
HB-1174,379,2,2018-10-17,379,2018,10,17,758,HB,Hybrid Bike,2018-10-15,Wednesday,4.0,1.0,3.6666666666666665,4.285714285714286
HB-1174,379,4,2018-11-03,379,2018,11,3,1516,HB,Hybrid Bike,2018-10-29,Saturday,2.0,2.0,3.3333333333333335,4.571428571428571
HB-1174,379,3,2018-12-08,379,2018,12,8,1137,HB,Hybrid Bike,2018-12-03,Saturday,4.0,4.0,3.0,4.428571428571429
HB-1174,379,7,2018-12-15,379,2018,12,15,2653,HB,Hybrid Bike,2018-12-10,Saturday,3.0,6.0,4.666666666666667,4.571428571428571
HB-1174,379,8,2018-12-26,379,2018,12,26,3032,HB,Hybrid Bike,2018-12-24,Wednesday,7.0,7.0,6.0,4.714285714285714
HB-1174,379,3,2019-01-02,379,2019,1,2,1137,HB,Hybrid Bike,2018-12-31,Wednesday,8.0,5.0,6.0,4.428571428571429
HB-1174,379,10,2019-01-22,379,2019,1,22,3790,HB,Hybrid Bike,2019-01-21,Tuesday,3.0,4.0,7.0,5.285714285714286
HB-1174,379,2,2019-01-23,379,2019,1,23,758,HB,Hybrid Bike,2019-01-21,Wednesday,10.0,2.0,5.0,5.285714285714286
HB-1174,379,10,2019-02-02,379,2019,2,2,3790,HB,Hybrid Bike,2019-01-28,Saturday,2.0,4.0,7.333333333333333,6.142857142857143
HB-1174,379,8,2019-02-05,379,2019,2,5,3032,HB,Hybrid Bike,2019-02-04,Tuesday,10.0,3.0,6.666666666666667,6.857142857142857
HB-1174,379,2,2019-02-09,379,2019,2,9,758,HB,Hybrid Bike,2019-02-04,Saturday,8.0,7.0,6.666666666666667,6.142857142857143
HB-1174,379,4,2019-02-12,379,2019,2,12,1516,HB,Hybrid Bike,2019-02-11,Tuesday,2.0,8.0,4.666666666666667,5.571428571428571
HB-1174,379,1,2019-02-13,379,2019,2,13,379,HB,Hybrid Bike,2019-02-11,Wednesday,4.0,3.0,2.3333333333333335,5.285714285714286
HB-1174,379,6,2019-02-13,379,2019,2,13,2274,HB,Hybrid Bike,2019-02-11,Wednesday,1.0,10.0,3.6666666666666665,4.714285714285714
HB-1174,379,9,2019-02-28,379,2019,2,28,3411,HB,Hybrid Bike,2019-02-25,Thursday,6.0,2.0,5.333333333333333,5.714285714285714
HB-1174,379,1,2019-03-02,379,2019,3,2,379,HB,Hybrid Bike,2019-02-25,Saturday,9.0,10.0,5.333333333333333,4.428571428571429
HB-1174,379,5,2019-03-05,379,2019,3,5,1895,HB,Hybrid Bike,2019-03-04,Tuesday,1.0,8.0,5.0,4.0
HB-1174,379,5,2019-03-07,379,2019,3,7,1895,HB,Hybrid Bike,2019-03-04,Thursday,5.0,2.0,3.6666666666666665,4.428571428571429
HB-1174,379,7,2019-04-27,379,2019,4,27,2653,HB,Hybrid Bike,2019-04-22,Saturday,5.0,4.0,5.666666666666667,4.857142857142857
HB-1174,379,2,2019-06-10,379,2019,6,10,758,HB,Hybrid Bike,2019-06-10,Monday,7.0,1.0,4.666666666666667,5.0
HB-1174,379,1,2019-06-17,379,2019,6,17,379,HB,Hybrid Bike,2019-06-17,Monday,2.0,6.0,3.3333333333333335,4.285714285714286
HB-1174,379,4,2019-07-08,379,2019,7,8,1516,HB,Hybrid Bike,2019-07-08,Monday,1.0,9.0,2.3333333333333335,3.5714285714285716
HB-1175,899,2,2018-02-28,899,2018,2,28,1798,HB,Hybrid Bike,2018-02-26,Wednesday,0.0,0.0,0.0,0.0
HB-1175,899,2,2018-03-01,899,2018,3,1,1798,HB,Hybrid Bike,2018-02-26,Thursday,2.0,0.0,0.0,0.0
HB-1175,899,6,2018-03-09,899,2018,3,9,5394,HB,Hybrid Bike,2018-03-05,Friday,2.0,0.0,3.3333333333333335,0.0
HB-1175,899,2,2018-03-09,899,2018,3,9,1798,HB,Hybrid Bike,2018-03-05,Friday,6.0,0.0,3.3333333333333335,0.0
HB-1175,899,2,2018-04-12,899,2018,4,12,1798,HB,Hybrid Bike,2018-04-09,Thursday,2.0,0.0,3.3333333333333335,0.0
HB-1175,899,6,2018-04-12,899,2018,4,12,5394,HB,Hybrid Bike,2018-04-09,Thursday,2.0,0.0,3.3333333333333335,0.0
HB-1175,899,8,2018-05-04,899,2018,5,4,7192,HB,Hybrid Bike,2018-04-30,Friday,6.0,0.0,5.333333333333333,4.0
HB-1175,899,2,2018-05-28,899,2018,5,28,1798,HB,Hybrid Bike,2018-05-28,Monday,8.0,2.0,5.333333333333333,4.0
HB-1175,899,6,2018-05-29,899,2018,5,29,5394,HB,Hybrid Bike,2018-05-28,Tuesday,2.0,2.0,5.333333333333333,4.571428571428571
HB-1175,899,9,2018-06-21,899,2018,6,21,8091,HB,Hybrid Bike,2018-06-18,Thursday,6.0,6.0,5.666666666666667,5.0
HB-1175,899,6,2018-06-22,899,2018,6,22,5394,HB,Hybrid Bike,2018-06-18,Friday,9.0,2.0,7.0,5.571428571428571
HB-1175,899,6,2018-06-27,899,2018,6,27,5394,HB,Hybrid Bike,2018-06-25,Wednesday,6.0,2.0,7.0,6.142857142857143
HB-1175,899,9,2018-07-19,899,2018,7,19,8091,HB,Hybrid Bike,2018-07-16,Thursday,6.0,6.0,7.0,6.571428571428571
HB-1175,899,3,2018-10-04,899,2018,10,4,2697,HB,Hybrid Bike,2018-10-01,Thursday,9.0,8.0,6.0,5.857142857142857
HB-1175,899,10,2018-10-04,899,2018,10,4,8990,HB,Hybrid Bike,2018-10-01,Thursday,3.0,2.0,7.333333333333333,7.0
HB-1175,899,6,2018-10-17,899,2018,10,17,5394,HB,Hybrid Bike,2018-10-15,Wednesday,10.0,6.0,6.333333333333333,7.0
HB-1175,899,9,2018-10-17,899,2018,10,17,8091,HB,Hybrid Bike,2018-10-15,Wednesday,6.0,9.0,8.333333333333334,7.0
HB-1175,899,9,2018-10-17,899,2018,10,17,8091,HB,Hybrid Bike,2018-10-15,Wednesday,9.0,6.0,8.0,7.428571428571429
HB-1175,899,7,2018-11-08,899,2018,11,8,6293,HB,Hybrid Bike,2018-11-05,Thursday,9.0,6.0,8.333333333333334,7.571428571428571
HB-1175,899,4,2018-11-13,899,2018,11,13,3596,HB,Hybrid Bike,2018-11-12,Tuesday,7.0,9.0,6.666666666666667,6.857142857142857
HB-1175,899,2,2018-11-25,899,2018,11,25,1798,HB,Hybrid Bike,2018-11-19,Sunday,4.0,3.0,4.333333333333333,6.714285714285714
HB-1175,899,8,2018-11-30,899,2018,11,30,7192,HB,Hybrid Bike,2018-11-26,Friday,2.0,10.0,4.666666666666667,6.428571428571429
HB-1175,899,8,2018-12-05,899,2018,12,5,7192,HB,Hybrid Bike,2018-12-03,Wednesday,8.0,6.0,6.0,6.714285714285714
HB-1175,899,1,2018-12-14,899,2018,12,14,899,HB,Hybrid Bike,2018-12-10,Friday,8.0,9.0,5.666666666666667,5.571428571428571
HB-1175,899,1,2018-12-17,899,2018,12,17,899,HB,Hybrid Bike,2018-12-17,Monday,1.0,9.0,3.3333333333333335,4.428571428571429
HB-1175,899,5,2019-01-14,899,2019,1,14,4495,HB,Hybrid Bike,2019-01-14,Monday,1.0,7.0,2.3333333333333335,4.142857142857143
HB-1175,899,1,2019-01-18,899,2019,1,18,899,HB,Hybrid Bike,2019-01-14,Friday,5.0,4.0,2.3333333333333335,3.7142857142857144
HB-1175,899,6,2019-01-22,899,2019,1,22,5394,HB,Hybrid Bike,2019-01-21,Tuesday,1.0,2.0,4.0,4.285714285714286
HB-1175,899,6,2019-01-25,899,2019,1,25,5394,HB,Hybrid Bike,2019-01-21,Friday,6.0,8.0,4.333333333333333,4.0
HB-1175,899,8,2019-01-28,899,2019,1,28,7192,HB,Hybrid Bike,2019-01-28,Monday,6.0,8.0,6.666666666666667,4.0
HB-1175,899,2,2019-02-18,899,2019,2,18,1798,HB,Hybrid Bike,2019-02-18,Monday,8.0,1.0,5.333333333333333,4.142857142857143
HB-1175,899,3,2019-03-09,899,2019,3,9,2697,HB,Hybrid Bike,2019-03-04,Saturday,2.0,1.0,4.333333333333333,4.428571428571429
HB-1175,899,2,2019-03-16,899,2019,3,16,1798,HB,Hybrid Bike,2019-03-11,Saturday,3.0,5.0,2.3333333333333335,4.0
HB-1175,899,3,2019-03-20,899,2019,3,20,2697,HB,Hybrid Bike,2019-03-18,Wednesday,2.0,1.0,2.6666666666666665,4.285714285714286
HB-1175,899,10,2019-04-08,899,2019,4,8,8990,HB,Hybrid Bike,2019-04-08,Monday,3.0,6.0,5.0,4.857142857142857
HB-1175,899,1,2019-04-22,899,2019,4,22,899,HB,Hybrid Bike,2019-04-22,Monday,10.0,6.0,4.666666666666667,4.142857142857143
HB-1175,899,7,2019-04-28,899,2019,4,28,6293,HB,Hybrid Bike,2019-04-22,Sunday,1.0,8.0,6.0,4.0
HB-1175,899,4,2019-05-10,899,2019,5,10,3596,HB,Hybrid Bike,2019-05-06,Friday,7.0,2.0,4.0,4.285714285714286
HB-1175,899,3,2019-05-19,899,2019,5,19,2697,HB,Hybrid Bike,2019-05-13,Sunday,4.0,3.0,4.666666666666667,4.285714285714286
HB-1175,899,9,2019-06-20,899,2019,6,20,8091,HB,Hybrid Bike,2019-06-17,Thursday,3.0,2.0,5.333333333333333,5.285714285714286
HB-1175,899,9,2019-06-22,899,2019,6,22,8091,HB,Hybrid Bike,2019-06-17,Saturday,9.0,3.0,7.0,6.142857142857143
HB-1175,899,3,2019-06-30,899,2019,6,30,2697,HB,Hybrid Bike,2019-06-24,Sunday,9.0,10.0,7.0,5.142857142857143
HB-1176,1199,3,2018-03-14,1199,2018,3,14,3597,HB,Hybrid Bike,2018-03-12,Wednesday,0.0,0.0,0.0,0.0
HB-1176,1199,9,2018-03-17,1199,2018,3,17,10791,HB,Hybrid Bike,2018-03-12,Saturday,3.0,0.0,0.0,0.0
HB-1176,1199,8,2018-03-23,1199,2018,3,23,9592,HB,Hybrid Bike,2018-03-19,Friday,9.0,0.0,6.666666666666667,0.0
HB-1176,1199,6,2018-04-01,1199,2018,4,1,7194,HB,Hybrid Bike,2018-03-26,Sunday,8.0,0.0,7.666666666666667,0.0
HB-1176,1199,1,2018-04-25,1199,2018,4,25,1199,HB,Hybrid Bike,2018-04-23,Wednesday,6.0,0.0,5.0,0.0
HB-1176,1199,2,2018-05-28,1199,2018,5,28,2398,HB,Hybrid Bike,2018-05-28,Monday,1.0,0.0,3.0,0.0
HB-1176,1199,1,2018-05-30,1199,2018,5,30,1199,HB,Hybrid Bike,2018-05-28,Wednesday,2.0,0.0,1.3333333333333333,4.285714285714286
HB-1176,1199,10,2018-06-18,1199,2018,6,18,11990,HB,Hybrid Bike,2018-06-18,Monday,1.0,3.0,4.333333333333333,5.285714285714286
HB-1176,1199,10,2018-06-18,1199,2018,6,18,11990,HB,Hybrid Bike,2018-06-18,Monday,10.0,9.0,7.0,5.428571428571429
HB-1176,1199,3,2018-06-21,1199,2018,6,21,3597,HB,Hybrid Bike,2018-06-18,Thursday,10.0,8.0,7.666666666666667,4.714285714285714
HB-1176,1199,3,2018-06-22,1199,2018,6,22,3597,HB,Hybrid Bike,2018-06-18,Friday,3.0,6.0,5.333333333333333,4.285714285714286
HB-1176,1199,3,2018-07-08,1199,2018,7,8,3597,HB,Hybrid Bike,2018-07-02,Sunday,3.0,1.0,3.0,4.571428571428571
HB-1176,1199,8,2018-07-30,1199,2018,7,30,9592,HB,Hybrid Bike,2018-07-30,Monday,3.0,2.0,4.666666666666667,5.428571428571429
HB-1176,1199,5,2018-07-31,1199,2018,7,31,5995,HB,Hybrid Bike,2018-07-30,Tuesday,8.0,1.0,5.333333333333333,6.0
HB-1176,1199,7,2018-08-06,1199,2018,8,6,8393,HB,Hybrid Bike,2018-08-06,Monday,5.0,10.0,6.666666666666667,5.571428571428571
HB-1176,1199,6,2018-08-11,1199,2018,8,11,7194,HB,Hybrid Bike,2018-08-06,Saturday,7.0,10.0,6.0,5.0
HB-1176,1199,2,2018-09-27,1199,2018,9,27,2398,HB,Hybrid Bike,2018-09-24,Thursday,6.0,3.0,5.0,4.857142857142857
HB-1176,1199,7,2018-09-30,1199,2018,9,30,8393,HB,Hybrid Bike,2018-09-24,Sunday,2.0,3.0,5.0,5.428571428571429
HB-1176,1199,3,2018-10-09,1199,2018,10,9,3597,HB,Hybrid Bike,2018-10-08,Tuesday,7.0,3.0,4.0,5.428571428571429
HB-1176,1199,5,2018-10-23,1199,2018,10,23,5995,HB,Hybrid Bike,2018-10-22,Tuesday,3.0,8.0,5.0,5.0
HB-1176,1199,7,2018-10-23,1199,2018,10,23,8393,HB,Hybrid Bike,2018-10-22,Tuesday,5.0,5.0,5.0,5.285714285714286
HB-1176,1199,5,2018-11-11,1199,2018,11,11,5995,HB,Hybrid Bike,2018-11-05,Sunday,7.0,7.0,5.666666666666667,5.0
HB-1176,1199,9,2018-12-05,1199,2018,12,5,10791,HB,Hybrid Bike,2018-12-03,Wednesday,5.0,6.0,7.0,5.428571428571429
HB-1176,1199,4,2019-01-13,1199,2019,1,13,4796,HB,Hybrid Bike,2019-01-07,Sunday,9.0,2.0,6.0,5.714285714285714
HB-1176,1199,7,2019-01-15,1199,2019,1,15,8393,HB,Hybrid Bike,2019-01-14,Tuesday,4.0,7.0,6.666666666666667,5.714285714285714
HB-1176,1199,9,2019-01-18,1199,2019,1,18,10791,HB,Hybrid Bike,2019-01-14,Friday,7.0,3.0,6.666666666666667,6.571428571428571
HB-1176,1199,4,2019-01-22,1199,2019,1,22,4796,HB,Hybrid Bike,2019-01-21,Tuesday,9.0,5.0,6.666666666666667,6.428571428571429
HB-1176,1199,10,2019-02-13,1199,2019,2,13,11990,HB,Hybrid Bike,2019-02-11,Wednesday,4.0,7.0,7.666666666666667,6.857142857142857
HB-1176,1199,2,2019-03-10,1199,2019,3,10,2398,HB,Hybrid Bike,2019-03-04,Sunday,10.0,5.0,5.333333333333333,6.428571428571429
HB-1176,1199,5,2019-04-08,1199,2019,4,8,5995,HB,Hybrid Bike,2019-04-08,Monday,2.0,9.0,5.666666666666667,5.857142857142857
HB-1176,1199,4,2019-04-08,1199,2019,4,8,4796,HB,Hybrid Bike,2019-04-08,Monday,5.0,4.0,3.6666666666666665,5.857142857142857
HB-1176,1199,5,2019-04-14,1199,2019,4,14,5995,HB,Hybrid Bike,2019-04-08,Sunday,4.0,7.0,4.666666666666667,5.571428571428571
HB-1176,1199,6,2019-04-15,1199,2019,4,15,7194,HB,Hybrid Bike,2019-04-15,Monday,5.0,9.0,5.0,5.142857142857143
HB-1176,1199,10,2019-04-22,1199,2019,4,22,11990,HB,Hybrid Bike,2019-04-22,Monday,6.0,4.0,7.0,6.0
HB-1176,1199,3,2019-04-29,1199,2019,4,29,3597,HB,Hybrid Bike,2019-04-29,Monday,10.0,10.0,6.333333333333333,5.0
HB-1176,1199,9,2019-05-10,1199,2019,5,10,10791,HB,Hybrid Bike,2019-05-06,Friday,3.0,2.0,7.333333333333333,6.0
HB-1176,1199,3,2019-06-03,1199,2019,6,3,3597,HB,Hybrid Bike,2019-06-03,Monday,9.0,5.0,5.0,5.714285714285714
MB-1031,649,2,2018-03-05,649,2018,3,5,1298,MB,Mountain Bike,2018-03-05,Monday,0.0,0.0,0.0,0.0
MB-1031,649,5,2018-03-22,649,2018,3,22,3245,MB,Mountain Bike,2018-03-19,Thursday,2.0,0.0,0.0,0.0
MB-1031,649,2,2018-05-27,649,2018,5,27,1298,MB,Mountain Bike,2018-05-21,Sunday,5.0,0.0,3.0,0.0
MB-1031,649,8,2018-06-04,649,2018,6,4,5192,MB,Mountain Bike,2018-06-04,Monday,2.0,0.0,5.0,0.0
MB-1031,649,5,2018-06-06,649,2018,6,6,3245,MB,Mountain Bike,2018-06-04,Wednesday,8.0,0.0,5.0,0.0
MB-1031,649,5,2018-07-19,649,2018,7,19,3245,MB,Mountain Bike,2018-07-16,Thursday,5.0,0.0,6.0,0.0
MB-1031,649,9,2018-08-22,649,2018,8,22,5841,MB,Mountain Bike,2018-08-20,Wednesday,5.0,0.0,6.333333333333333,5.142857142857143
MB-1031,649,3,2018-09-17,649,2018,9,17,1947,MB,Mountain Bike,2018-09-17,Monday,9.0,2.0,5.666666666666667,5.285714285714286
MB-1031,649,8,2018-09-17,649,2018,9,17,5192,MB,Mountain Bike,2018-09-17,Monday,3.0,5.0,6.666666666666667,5.714285714285714
MB-1031,649,7,2018-09-20,649,2018,9,20,4543,MB,Mountain Bike,2018-09-17,Thursday,8.0,2.0,6.0,6.428571428571429
MB-1031,649,2,2018-10-10,649,2018,10,10,1298,MB,Mountain Bike,2018-10-08,Wednesday,7.0,8.0,5.666666666666667,5.571428571428571
MB-1031,649,7,2018-10-13,649,2018,10,13,4543,MB,Mountain Bike,2018-10-08,Saturday,2.0,5.0,5.333333333333333,5.857142857142857
MB-1031,649,6,2018-10-17,649,2018,10,17,3894,MB,Mountain Bike,2018-10-15,Wednesday,7.0,5.0,5.0,6.0
MB-1031,649,7,2018-11-08,649,2018,11,8,4543,MB,Mountain Bike,2018-11-05,Thursday,6.0,9.0,6.666666666666667,5.714285714285714
MB-1031,649,6,2018-11-11,649,2018,11,11,3894,MB,Mountain Bike,2018-11-05,Sunday,7.0,3.0,6.333333333333333,6.142857142857143
MB-1031,649,3,2018-12-03,649,2018,12,3,1947,MB,Mountain Bike,2018-12-03,Monday,6.0,8.0,5.333333333333333,5.428571428571429
MB-1031,649,5,2018-12-03,649,2018,12,3,3245,MB,Mountain Bike,2018-12-03,Monday,3.0,7.0,4.666666666666667,5.142857142857143
MB-1031,649,10,2018-12-07,649,2018,12,7,6490,MB,Mountain Bike,2018-12-03,Friday,5.0,2.0,6.0,6.285714285714286
MB-1031,649,3,2019-01-17,649,2019,1,17,1947,MB,Mountain Bike,2019-01-14,Thursday,10.0,7.0,6.0,5.714285714285714
MB-1031,649,2,2019-01-20,649,2019,1,20,1298,MB,Mountain Bike,2019-01-14,Sunday,3.0,6.0,5.0,5.142857142857143
MB-1031,649,8,2019-01-20,649,2019,1,20,5192,MB,Mountain Bike,2019-01-14,Sunday,2.0,7.0,4.333333333333333,5.285714285714286
MB-1031,649,3,2019-01-22,649,2019,1,22,1947,MB,Mountain Bike,2019-01-21,Tuesday,8.0,6.0,4.333333333333333,4.857142857142857
MB-1031,649,5,2019-01-25,649,2019,1,25,3245,MB,Mountain Bike,2019-01-21,Friday,3.0,3.0,5.333333333333333,5.142857142857143
MB-1031,649,2,2019-02-03,649,2019,2,3,1298,MB,Mountain Bike,2019-01-28,Sunday,5.0,5.0,3.3333333333333335,4.714285714285714
MB-1031,649,4,2019-02-13,649,2019,2,13,2596,MB,Mountain Bike,2019-02-11,Wednesday,2.0,10.0,3.6666666666666665,3.857142857142857
MB-1031,649,4,2019-02-18,649,2019,2,18,2596,MB,Mountain Bike,2019-02-18,Monday,4.0,3.0,3.3333333333333335,4.0
MB-1031,649,10,2019-03-02,649,2019,3,2,6490,MB,Mountain Bike,2019-02-25,Saturday,4.0,2.0,6.0,5.142857142857143
MB-1031,649,7,2019-03-20,649,2019,3,20,4543,MB,Mountain Bike,2019-03-18,Wednesday,10.0,8.0,7.0,5.0
MB-1031,649,4,2019-04-24,649,2019,4,24,2596,MB,Mountain Bike,2019-04-22,Wednesday,7.0,3.0,7.0,5.142857142857143
MB-1031,649,9,2019-04-24,649,2019,4,24,5841,MB,Mountain Bike,2019-04-22,Wednesday,4.0,5.0,6.666666666666667,5.714285714285714
MB-1031,649,10,2019-04-27,649,2019,4,27,6490,MB,Mountain Bike,2019-04-22,Saturday,9.0,2.0,7.666666666666667,6.857142857142857
MB-1031,649,7,2019-05-11,649,2019,5,11,4543,MB,Mountain Bike,2019-05-06,Saturday,10.0,4.0,8.666666666666666,7.285714285714286
MB-1031,649,7,2019-05-11,649,2019,5,11,4543,MB,Mountain Bike,2019-05-06,Saturday,7.0,4.0,8.0,7.714285714285714
MB-1031,649,8,2019-06-03,649,2019,6,3,5192,MB,Mountain Bike,2019-06-03,Monday,7.0,10.0,7.333333333333333,7.428571428571429
MB-1031,649,10,2019-06-19,649,2019,6,19,6490,MB,Mountain Bike,2019-06-17,Wednesday,8.0,7.0,8.333333333333334,7.857142857142857
MB-1031,649,7,2019-06-19,649,2019,6,19,4543,MB,Mountain Bike,2019-06-17,Wednesday,10.0,4.0,8.333333333333334,8.285714285714286
MB-1031,649,10,2019-06-20,649,2019,6,20,6490,MB,Mountain Bike,2019-06-17,Thursday,7.0,9.0,9.0,8.428571428571429
MB-1031,649,2,2019-06-27,649,2019,6,27,1298,MB,Mountain Bike,2019-06-24,Thursday,10.0,10.0,6.333333333333333,7.285714285714286
MB-1031,649,1,2019-06-27,649,2019,6,27,649,MB,Mountain Bike,2019-06-24,Thursday,2.0,7.0,4.333333333333333,6.428571428571429
MB-1031,649,10,2019-07-09,649,2019,7,9,6490,MB,Mountain Bike,2019-07-08,Tuesday,1.0,7.0,4.333333333333333,6.857142857142857
MB-1032,1299,8,2018-03-22,1299,2018,3,22,10392,MB,Mountain Bike,2018-03-19,Thursday,0.0,0.0,0.0,0.0
MB-1032,1299,8,2018-05-05,1299,2018,5,5,10392,MB,Mountain Bike,2018-04-30,Saturday,8.0,0.0,0.0,0.0
MB-1032,1299,6,2018-05-27,1299,2018,5,27,7794,MB,Mountain Bike,2018-05-21,Sunday,8.0,0.0,7.333333333333333,0.0
MB-1032,1299,4,2018-05-27,1299,2018,5,27,5196,MB,Mountain Bike,2018-05-21,Sunday,6.0,0.0,6.0,0.0
MB-1032,1299,5,2018-06-12,1299,2018,6,12,6495,MB,Mountain Bike,2018-06-11,Tuesday,4.0,0.0,5.0,0.0
MB-1032,1299,10,2018-06-27,1299,2018,6,27,12990,MB,Mountain Bike,2018-06-25,Wednesday,5.0,0.0,6.333333333333333,0.0
MB-1032,1299,7,2018-06-27,1299,2018,6,27,9093,MB,Mountain Bike,2018-06-25,Wednesday,10.0,0.0,7.333333333333333,6.857142857142857
MB-1032,1299,1,2018-07-19,1299,2018,7,19,1299,MB,Mountain Bike,2018-07-16,Thursday,7.0,8.0,6.0,5.857142857142857
MB-1032,1299,3,2018-08-11,1299,2018,8,11,3897,MB,Mountain Bike,2018-08-06,Saturday,1.0,8.0,3.6666666666666665,5.142857142857143
MB-1032,1299,7,2018-08-23,1299,2018,8,23,9093,MB,Mountain Bike,2018-08-20,Thursday,3.0,6.0,3.6666666666666665,5.285714285714286
MB-1032,1299,3,2018-10-10,1299,2018,10,10,3897,MB,Mountain Bike,2018-10-08,Wednesday,7.0,4.0,4.333333333333333,5.142857142857143
MB-1032,1299,3,2018-10-14,1299,2018,10,14,3897,MB,Mountain Bike,2018-10-08,Sunday,3.0,5.0,4.333333333333333,4.857142857142857
MB-1032,1299,8,2018-10-26,1299,2018,10,26,10392,MB,Mountain Bike,2018-10-22,Friday,3.0,10.0,4.666666666666667,4.571428571428571
MB-1032,1299,5,2018-11-08,1299,2018,11,8,6495,MB,Mountain Bike,2018-11-05,Thursday,8.0,7.0,5.333333333333333,4.285714285714286
MB-1032,1299,7,2018-12-03,1299,2018,12,3,9093,MB,Mountain Bike,2018-12-03,Monday,5.0,1.0,6.666666666666667,5.142857142857143
